,0
7692,1994.0
7693,1994.0
7694,1994.0
7695,1994.0
7696,1994.0
7697,1994.0
7698,1994.0
7699,1994.0
7700,1994.0
7701,1995.0
7702,1995.0
7703,1995.0
7704,1995.0
7705,1995.0
7706,1995.0
7707,1995.0
7708,1995.0
7709,1995.0
7710,1995.0
7711,1995.0
7712,1995.0
7713,1995.0
7714,1995.0
7715,1995.0
7716,1995.0
7717,1995.0
7718,1995.0
7719,1995.0
7720,1995.0
7721,1995.0
7722,1995.0
7723,1995.0
7724,1995.0
7725,1995.0
7726,1995.0
7727,1995.0
7728,1995.0
7729,1995.0
7730,1995.0
7731,1995.0
7732,1995.0
7733,1995.0
7734,1995.0
7735,1995.0
7736,1995.0
7737,1995.0
7738,1995.0
7739,1995.0
7740,1995.0
7741,1995.0
7742,1995.0
7743,1995.0
7744,1995.0
7745,1995.0
7746,1995.0
7747,1995.0
7748,1995.0
7749,1995.0
7750,1995.0
7751,1995.0
7752,1996.0
7753,1996.0
7754,1996.0
7755,1996.0
7756,1996.0
7757,1996.0
7758,1996.0
7759,1996.0
7760,1996.0
7761,1996.0
7762,1996.0
7763,1996.0
7764,1996.0
7765,1996.0
7766,1996.0
7767,1996.0
7768,1996.0
7769,1996.0
7770,1996.0
7771,1996.0
7772,1996.0
7773,1996.0
7774,1996.0
7775,1996.0
7776,1996.0
7777,1996.0
7778,1996.0
7779,1996.0
7780,1996.0
7781,1996.0
7782,1996.0
7783,1996.0
7784,1996.0
7785,1996.0
7786,1996.0
7787,1996.0
7788,1996.0
7789,1996.0
7790,1996.0
7791,1996.0
7792,1996.0
7793,1996.0
7794,1996.0
7795,1996.0
7796,1996.0
7797,1996.0
7798,1996.0
7799,1996.0
7800,1996.0
7801,1996.0
7802,1996.0
7803,1997.0
7804,1997.0
7805,1997.0
7806,1997.0
7807,1997.0
7808,1997.0
7809,1997.0
7810,1997.0
7811,1997.0
7812,1997.0
7813,1997.0
7814,1997.0
7815,1997.0
7816,1997.0
7817,1997.0
7818,1997.0
7819,1997.0
7820,1997.0
7821,1997.0
7822,1997.0
7823,1997.0
7824,1997.0
7825,1997.0
7826,1997.0
7827,1997.0
7828,1997.0
7829,1997.0
7830,1997.0
7831,1997.0
7832,1997.0
7833,1997.0
7834,1997.0
7835,1997.0
7836,1997.0
7837,1997.0
7838,1997.0
7839,1997.0
7840,1997.0
7841,1997.0
7842,1997.0
7843,1997.0
7844,1997.0
7845,1997.0
7846,1997.0
7847,1997.0
7848,1997.0
7849,1997.0
7850,1997.0
7851,1997.0
7852,1997.0
7853,1997.0
7854,1998.0
7855,1998.0
7856,1998.0
7857,1998.0
7858,1998.0
7859,1998.0
7860,1998.0
7861,1998.0
7862,1998.0
7863,1998.0
7864,1998.0
7865,1998.0
7866,1998.0
7867,1998.0
7868,1998.0
7869,1998.0
7870,1998.0
7871,1998.0
7872,1998.0
7873,1998.0
7874,1998.0
7875,1998.0
7876,1998.0
7877,1998.0
7878,1998.0
7879,1998.0
7880,1998.0
7881,1998.0
7882,1998.0
7883,1998.0
7884,1998.0
7885,1998.0
7886,1998.0
7887,1998.0
7888,1998.0
7889,1998.0
7890,1998.0
7891,1998.0
7892,1998.0
7893,1998.0
7894,1998.0
7895,1998.0
7896,1998.0
7897,1998.0
7898,1998.0
7899,1998.0
7900,1998.0
7901,1998.0
7902,1998.0
7903,1998.0
7904,1998.0
7905,1999.0
7906,1999.0
7907,1999.0
7908,1999.0
7909,1999.0
7910,1999.0
7911,1999.0
7912,1999.0
7913,1999.0
7914,1999.0
7915,1999.0
7916,1999.0
7917,1999.0
7918,1999.0
7919,1999.0
7920,1999.0
7921,1999.0
7922,1999.0
7923,1999.0
7924,1999.0
7925,1999.0
7926,1999.0
7927,1999.0
7928,1999.0
7929,1999.0
7930,1999.0
7931,1999.0
7932,1999.0
7933,1999.0
7934,1999.0
7935,1999.0
7936,1999.0
7937,1999.0
7938,1999.0
7939,1999.0
7940,1999.0
7941,1999.0
7942,1999.0
7943,1999.0
7944,1999.0
7945,1999.0
7946,1999.0
7947,1999.0
7948,1999.0
7949,1999.0
7950,1999.0
7951,1999.0
7952,1999.0
7953,1999.0
7954,1999.0
7955,1999.0
7956,2000.0
7957,2000.0
7958,2000.0
7959,2000.0
7960,2000.0
7961,2000.0
7962,2000.0
7963,2000.0
7964,2000.0
7965,2000.0
7966,2000.0
7967,2000.0
7968,2000.0
7969,2000.0
7970,2000.0
7971,2000.0
7972,2000.0
7973,2000.0
7974,2000.0
7975,2000.0
7976,2000.0
7977,2000.0
7978,2000.0
7979,2000.0
7980,2000.0
7981,2000.0
7982,2000.0
7983,2000.0
7984,2000.0
7985,2000.0
7986,2000.0
7987,2000.0
7988,2000.0
7989,2000.0
7990,2000.0
7991,2000.0
7992,2000.0
7993,2000.0
7994,2000.0
7995,2000.0
7996,2000.0
7997,2000.0
7998,2000.0
7999,2000.0
8000,2000.0
8001,2000.0
8002,2000.0
8003,2000.0
8004,2000.0
8005,2000.0
8006,2000.0
8007,2001.0
8008,2001.0
8009,2001.0
8010,2001.0
8011,2001.0
8012,2001.0
8013,2001.0
8014,2001.0
8015,2001.0
8016,2001.0
8017,2001.0
8018,2001.0
8019,2001.0
8020,2001.0
8021,2001.0
8022,2001.0
8023,2001.0
8024,2001.0
8025,2001.0
8026,2001.0
8027,2001.0
8028,2001.0
8029,2001.0
8030,2001.0
8031,2001.0
8032,2001.0
8033,2001.0
8034,2001.0
8035,2001.0
8036,2001.0
8037,2001.0
8038,2001.0
8039,2001.0
8040,2001.0
8041,2001.0
8042,2001.0
8043,2001.0
8044,2001.0
8045,2001.0
8046,2001.0
8047,2001.0
8048,2001.0
8049,2001.0
8050,2001.0
8051,2001.0
8052,2001.0
8053,2001.0
8054,2001.0
8055,2001.0
8056,2001.0
8057,2001.0
8058,2002.0
8059,2002.0
8060,2002.0
8061,2002.0
8062,2002.0
8063,2002.0
8064,2002.0
8065,2002.0
8066,2002.0
8067,2002.0
8068,2002.0
8069,2002.0
8070,2002.0
8071,2002.0
8072,2002.0
8073,2002.0
8074,2002.0
8075,2002.0
8076,2002.0
8077,2002.0
8078,2002.0
8079,2002.0
8080,2002.0
8081,2002.0
8082,2002.0
8083,2002.0
8084,2002.0
8085,2002.0
8086,2002.0
8087,2002.0
8088,2002.0
8089,2002.0
8090,2002.0
8091,2002.0
8092,2002.0
8093,2002.0
8094,2002.0
8095,2002.0
8096,2002.0
8097,2002.0
8098,2002.0
8099,2002.0
8100,2002.0
8101,2002.0
8102,2002.0
8103,2002.0
8104,2002.0
8105,2002.0
8106,2002.0
8107,2002.0
8108,2002.0
8109,2003.0
8110,2003.0
8111,2003.0
8112,2003.0
8113,2003.0
8114,2003.0
8115,2003.0
8116,2003.0
8117,2003.0
8118,2003.0
8119,2003.0
8120,2003.0
8121,2003.0
8122,2003.0
8123,2003.0
8124,2003.0
8125,2003.0
8126,2003.0
8127,2003.0
8128,2003.0
8129,2003.0
8130,2003.0
8131,2003.0
8132,2003.0
8133,2003.0
8134,2003.0
8135,2003.0
8136,2003.0
8137,2003.0
8138,2003.0
8139,2003.0
8140,2003.0
8141,2003.0
8142,2003.0
8143,2003.0
8144,2003.0
8145,2003.0
8146,2003.0
8147,2003.0
8148,2003.0
8149,2003.0
8150,2003.0
8151,2003.0
8152,2003.0
8153,2003.0
8154,2003.0
8155,2003.0
8156,2003.0
8157,2003.0
8158,2003.0
8159,2003.0
8160,2004.0
8161,2004.0
8162,2004.0
8163,2004.0
8164,2004.0
8165,2004.0
8166,2004.0
8167,2004.0
8168,2004.0
8169,2004.0
8170,2004.0
8171,2004.0
8172,2004.0
8173,2004.0
8174,2004.0
8175,2004.0
8176,2004.0
8177,2004.0
8178,2004.0
8179,2004.0
8180,2004.0
8181,2004.0
8182,2004.0
8183,2004.0
8184,2004.0
8185,2004.0
8186,2004.0
8187,2004.0
8188,2004.0
8189,2004.0
8190,2004.0
8191,2004.0
8192,2004.0
8193,2004.0
8194,2004.0
8195,2004.0
8196,2004.0
8197,2004.0
8198,2004.0
8199,2004.0
8200,2004.0
8201,2004.0
8202,2004.0
8203,2004.0
8204,2004.0
8205,2004.0
8206,2004.0
8207,2004.0
8208,2004.0
8209,2004.0
8210,2004.0
8211,2005.0
8212,2005.0
8213,2005.0
8214,2005.0
8215,2005.0
8216,2005.0
8217,2005.0
8218,2005.0
8219,2005.0
8220,2005.0
8221,2005.0
8222,2005.0
8223,2005.0
8224,2005.0
8225,2005.0
8226,2005.0
8227,2005.0
8228,2005.0
8229,2005.0
8230,2005.0
8231,2005.0
8232,2005.0
8233,2005.0
8234,2005.0
8235,2005.0
8236,2005.0
8237,2005.0
8238,2005.0
8239,2005.0
8240,2005.0
8241,2005.0
8242,2005.0
8243,2005.0
8244,2005.0
8245,2005.0
8246,2005.0
8247,2005.0
8248,2005.0
8249,2005.0
8250,2005.0
8251,2005.0
8252,2005.0
8253,2005.0
8254,2005.0
8255,2005.0
8256,2005.0
8257,2005.0
8258,2005.0
8259,2005.0
8260,2005.0
8261,2005.0
8262,2006.0
8263,2006.0
8264,2006.0
8265,2006.0
8266,2006.0
8267,2006.0
8268,2006.0
8269,2006.0
8270,2006.0
8271,2006.0
8272,2006.0
8273,2006.0
8274,2006.0
8275,2006.0
8276,2006.0
8277,2006.0
8278,2006.0
8279,2006.0
8280,2006.0
8281,2006.0
8282,2006.0
8283,2006.0
8284,2006.0
8285,2006.0
8286,2006.0
8287,2006.0
8288,2006.0
8289,2006.0
8290,2006.0
8291,2006.0
8292,2006.0
8293,2006.0
8294,2006.0
8295,2006.0
8296,2006.0
8297,2006.0
8298,2006.0
8299,2006.0
8300,2006.0
8301,2006.0
8302,2006.0
8303,2006.0
8304,2006.0
8305,2006.0
8306,2006.0
8307,2006.0
8308,2006.0
8309,2006.0
8310,2006.0
8311,2006.0
8312,2006.0
8313,2007.0
8314,2007.0
8315,2007.0
8316,2007.0
8317,2007.0
8318,2007.0
8319,2007.0
8320,2007.0
8321,2007.0
8322,2007.0
8323,2007.0
8324,2007.0
8325,2007.0
8326,2007.0
8327,2007.0
8328,2007.0
8329,2007.0
8330,2007.0
8331,2007.0
8332,2007.0
8333,2007.0
8334,2007.0
8335,2007.0
8336,2007.0
8337,2007.0
8338,2007.0
8339,2007.0
8340,2007.0
8341,2007.0
8342,2007.0
8343,2007.0
8344,2007.0
8345,2007.0
8346,2007.0
8347,2007.0
8348,2007.0
8349,2007.0
8350,2007.0
8351,2007.0
8352,2007.0
8353,2007.0
8354,2007.0
8355,2007.0
8356,2007.0
8357,2007.0
8358,2007.0
8359,2007.0
8360,2007.0
8361,2007.0
8362,2007.0
8363,2007.0
8364,2008.0
8365,2008.0
8366,2008.0
8367,2008.0
8368,2008.0
8369,2008.0
8370,2008.0
8371,2008.0
8372,2008.0
8373,2008.0
8374,2008.0
8375,2008.0
8376,2008.0
8377,2008.0
8378,2008.0
8379,2008.0
8380,2008.0
8381,2008.0
8382,2008.0
8383,2008.0
8384,2008.0
8385,2008.0
8386,2008.0
8387,2008.0
8388,2008.0
8389,2008.0
8390,2008.0
8391,2008.0
8392,2008.0
8393,2008.0
8394,2008.0
8395,2008.0
8396,2008.0
8397,2008.0
8398,2008.0
8399,2008.0
8400,2008.0
8401,2008.0
8402,2008.0
8403,2008.0
8404,2008.0
8405,2008.0
8406,2008.0
8407,2008.0
8408,2008.0
8409,2008.0
8410,2008.0
8411,2008.0
8412,2008.0
8413,2008.0
8414,2008.0
8415,2009.0
8416,2009.0
8417,2009.0
8418,2009.0
8419,2009.0
8420,2009.0
8421,2009.0
8422,2009.0
8423,2009.0
8424,2009.0
8425,2009.0
8426,2009.0
8427,2009.0
8428,2009.0
8429,2009.0
8430,2009.0
8431,2009.0
8432,2009.0
8433,2009.0
8434,2009.0
8435,2009.0
8436,2009.0
8437,2009.0
8438,2009.0
8439,2009.0
8440,2009.0
8441,2009.0
8442,2009.0
8443,2009.0
8444,2009.0
8445,2009.0
8446,2009.0
8447,2009.0
8448,2009.0
8449,2009.0
8450,2009.0
8451,2009.0
8452,2009.0
8453,2009.0
8454,2009.0
8455,2009.0
8456,2009.0
8457,2009.0
8458,2009.0
8459,2009.0
8460,2009.0
8461,2009.0
8462,2009.0
8463,2009.0
8464,2009.0
8465,2009.0
8466,2010.0
8467,2010.0
8468,2010.0
8469,2010.0
8470,2010.0
8471,2010.0
8472,2010.0
8473,2010.0
8474,2010.0
8475,2010.0
8476,2010.0
8477,2010.0
8478,2010.0
8479,2010.0
8480,2010.0
8481,2010.0
8482,2010.0
8483,2010.0
8484,2010.0
8485,2010.0
8486,2010.0
8487,2010.0
8488,2010.0
8489,2010.0
8490,2010.0
8491,2010.0
8492,2010.0
8493,2010.0
8494,2010.0
8495,2010.0
8496,2010.0
8497,2010.0
8498,2010.0
8499,2010.0
8500,2010.0
8501,2010.0
8502,2010.0
8503,2010.0
8504,2010.0
8505,2010.0
8506,2010.0
8507,2010.0
8508,2010.0
8509,2010.0
8510,2010.0
8511,2010.0
8512,2010.0
8513,2010.0
8514,2010.0
8515,2010.0
8516,2010.0
8517,2011.0
8518,2011.0
8519,2011.0
8520,2011.0
8521,2011.0
8522,2011.0
8523,2011.0
8524,2011.0
8525,2011.0
8526,2011.0
8527,2011.0
8528,2011.0
8529,2011.0
8530,2011.0
8531,2011.0
8532,2011.0
8533,2011.0
8534,2011.0
8535,2011.0
8536,2011.0
8537,2011.0
8538,2011.0
8539,2011.0
8540,2011.0
8541,2011.0
8542,2011.0
8543,2011.0
8544,2011.0
8545,2011.0
8546,2011.0
8547,2011.0
8548,2011.0
8549,2011.0
8550,2011.0
8551,2011.0
8552,2011.0
8553,2011.0
8554,2011.0
8555,2011.0
8556,2011.0
8557,2011.0
8558,2011.0
8559,2011.0
8560,2011.0
8561,2011.0
8562,2011.0
8563,2011.0
8564,2011.0
8565,2011.0
8566,2011.0
8567,2011.0
8568,2012.0
8569,2012.0
8570,2012.0
8571,2012.0
8572,2012.0
8573,2012.0
8574,2012.0
8575,2012.0
8576,2012.0
8577,2012.0
8578,2012.0
8579,2012.0
8580,2012.0
8581,2012.0
8582,2012.0
8583,2012.0
8584,2012.0
8585,2012.0
8586,2012.0
8587,2012.0
8588,2012.0
8589,2012.0
8590,2012.0
8591,2012.0
8592,2012.0
8593,2012.0
8594,2012.0
8595,2012.0
8596,2012.0
8597,2012.0
8598,2012.0
8599,2012.0
8600,2012.0
8601,2012.0
8602,2012.0
8603,2012.0
8604,2012.0
8605,2012.0
8606,2012.0
8607,2012.0
8608,2012.0
8609,2012.0
8610,2012.0
8611,2012.0
8612,2012.0
8613,2012.0
8614,2012.0
8615,2012.0
8616,2012.0
8617,2012.0
8618,2012.0
8619,2013.0
8620,2013.0
8621,2013.0
8622,2013.0
8623,2013.0
8624,2013.0
8625,2013.0
8626,2013.0
8627,2013.0
8628,2013.0
8629,2013.0
8630,2013.0
8631,2013.0
8632,2013.0
8633,2013.0
8634,2013.0
8635,2013.0
8636,2013.0
8637,2013.0
8638,2013.0
8639,2013.0
8640,2013.0
8641,2013.0
8642,2013.0
8643,2013.0
8644,2013.0
8645,2013.0
8646,2013.0
8647,2013.0
8648,2013.0
8649,2013.0
8650,2013.0
8651,2013.0
8652,2013.0
8653,2013.0
8654,2013.0
8655,2013.0
8656,2013.0
8657,2013.0
8658,2013.0
8659,2013.0
8660,2013.0
8661,2013.0
8662,2013.0
8663,2013.0
8664,2013.0
8665,2013.0
8666,2013.0
8667,2013.0
8668,2013.0
8669,2013.0
8670,2014.0
8671,2014.0
8672,2014.0
8673,2014.0
8674,2014.0
8675,2014.0
8676,2014.0
8677,2014.0
8678,2014.0
8679,2014.0
8680,2014.0
8681,2014.0
8682,2014.0
8683,2014.0
8684,2014.0
8685,2014.0
8686,2014.0
8687,2014.0
8688,2014.0
8689,2014.0
8690,2014.0
8691,2014.0
8692,2014.0
8693,2014.0
8694,2014.0
8695,2014.0
8696,2014.0
8697,2014.0
8698,2014.0
8699,2014.0
8700,2014.0
8701,2014.0
8702,2014.0
8703,2014.0
8704,2014.0
8705,2014.0
8706,2014.0
8707,2014.0
8708,2014.0
8709,2014.0
8710,2014.0
8711,2014.0
8712,2014.0
8713,2014.0
8714,2014.0
8715,2014.0
8716,2014.0
8717,2014.0
8718,2014.0
8719,2014.0
8720,2014.0
8721,2015.0
8722,2015.0
8723,2015.0
8724,2015.0
8725,2015.0
8726,2015.0
8727,2015.0
8728,2015.0
8729,2015.0
8730,2015.0
8731,2015.0
8732,2015.0
8733,2015.0
8734,2015.0
8735,2015.0
8736,2015.0
8737,2015.0
8738,2015.0
8739,2015.0
8740,2015.0
8741,2015.0
8742,2015.0
8743,2015.0
8744,2015.0
8745,2015.0
8746,2015.0
8747,2015.0
8748,2015.0
8749,2015.0
8750,2015.0
8751,2015.0
8752,2015.0
8753,2015.0
8754,2015.0
8755,2015.0
8756,2015.0
8757,2015.0
8758,2015.0
8759,2015.0
8760,2015.0
8761,2015.0
8762,2015.0
8763,2015.0
8764,2015.0
8765,2015.0
8766,2015.0
8767,2015.0
8768,2015.0
8769,2015.0
8770,2015.0
8771,2015.0
8772,2016.0
8773,2016.0
8774,2016.0
8775,2016.0
8776,2016.0
8777,2016.0
8778,2016.0
8779,2016.0
8780,2016.0
8781,2016.0
8782,2016.0
8783,2016.0
8784,2016.0
8785,2016.0
8786,2016.0
8787,2016.0
8788,2016.0
8789,2016.0
8790,2016.0
8791,2016.0
8792,2016.0
8793,2016.0
8794,2016.0
8795,2016.0
8796,2016.0
8797,2016.0
8798,2016.0
8799,2016.0
8800,2016.0
8801,2016.0
8802,2016.0
8803,2016.0
8804,2016.0
8805,2016.0
8806,2016.0
8807,2016.0
8808,2016.0
8809,2016.0
8810,2016.0
8811,2016.0
8812,2016.0
8813,2016.0
8814,2016.0
8815,2016.0
8816,2016.0
8817,2016.0
8818,2016.0
8819,2016.0
8820,2016.0
8821,2016.0
8822,2016.0
8823,2017.0
8824,2017.0
8825,2017.0
8826,2017.0
8827,2017.0
8828,2017.0
8829,2017.0
8830,2017.0
8831,2017.0
8832,2017.0
8833,2017.0
8834,2017.0
8835,2017.0
8836,2017.0
8837,2017.0
8838,2017.0
8839,2017.0
8840,2017.0
8841,2017.0
8842,2017.0
8843,2017.0
8844,2017.0
8845,2017.0
8846,2017.0
8847,2017.0
8848,2017.0
8849,2017.0
8850,2017.0
8851,2017.0
8852,2017.0
8853,2017.0
8854,2017.0
8855,2017.0
8856,2017.0
8857,2017.0
8858,2017.0
8859,2017.0
8860,2017.0
8861,2017.0
8862,2017.0
8863,2017.0
8864,2017.0
8865,2017.0
8866,2017.0
8867,2017.0
8868,2017.0
8869,2017.0
8870,2017.0
8871,2017.0
8872,2017.0
8873,2017.0
8874,1960.0
8875,1960.0
8876,1960.0
8877,1960.0
8878,1960.0
8879,1960.0
8880,1960.0
8881,1960.0
8882,1960.0
8883,1960.0
8884,1960.0
8885,1960.0
8886,1960.0
8887,1960.0
8888,1960.0
8889,1960.0
8890,1960.0
8891,1960.0
8892,1960.0
8893,1960.0
8894,1960.0
8895,1960.0
8896,1960.0
8897,1960.0
8898,1960.0
8899,1960.0
8900,1960.0
8901,1960.0
8902,1960.0
8903,1960.0
8904,1960.0
8905,1960.0
8906,1960.0
8907,1960.0
8908,1960.0
8909,1960.0
8910,1960.0
8911,1960.0
8912,1960.0
8913,1960.0
8914,1960.0
8915,1960.0
8916,1960.0
8917,1960.0
8918,1960.0
8919,1960.0
8920,1960.0
8921,1960.0
8922,1960.0
8923,1960.0
8924,1960.0
8925,1961.0
8926,1961.0
8927,1961.0
8928,1961.0
8929,1961.0
8930,1961.0
8931,1961.0
8932,1961.0
8933,1961.0
8934,1961.0
8935,1961.0
8936,1961.0
8937,1961.0
8938,1961.0
8939,1961.0
8940,1961.0
8941,1961.0
8942,1961.0
8943,1961.0
8944,1961.0
8945,1961.0
8946,1961.0
8947,1961.0
8948,1961.0
8949,1961.0
8950,1961.0
8951,1961.0
8952,1961.0
8953,1961.0
8954,1961.0
8955,1961.0
8956,1961.0
8957,1961.0
8958,1961.0
8959,1961.0
8960,1961.0
8961,1961.0
8962,1961.0
8963,1961.0
8964,1961.0
8965,1961.0
8966,1961.0
8967,1961.0
8968,1961.0
8969,1961.0
8970,1961.0
8971,1961.0
8972,1961.0
8973,1961.0
8974,1961.0
8975,1961.0
8976,1962.0
8977,1962.0
8978,1962.0
8979,1962.0
8980,1962.0
8981,1962.0
8982,1962.0
8983,1962.0
8984,1962.0
8985,1962.0
8986,1962.0
8987,1962.0
8988,1962.0
8989,1962.0
8990,1962.0
8991,1962.0
8992,1962.0
8993,1962.0
8994,1962.0
8995,1962.0
8996,1962.0
8997,1962.0
8998,1962.0
8999,1962.0
9000,1962.0
9001,1962.0
9002,1962.0
9003,1962.0
9004,1962.0
9005,1962.0
9006,1962.0
9007,1962.0
9008,1962.0
9009,1962.0
9010,1962.0
9011,1962.0
9012,1962.0
9013,1962.0
9014,1962.0
9015,1962.0
9016,1962.0
9017,1962.0
9018,1962.0
9019,1962.0
9020,1962.0
9021,1962.0
9022,1962.0
9023,1962.0
9024,1962.0
9025,1962.0
9026,1962.0
9027,1963.0
9028,1963.0
9029,1963.0
9030,1963.0
9031,1963.0
9032,1963.0
9033,1963.0
9034,1963.0
9035,1963.0
9036,1963.0
9037,1963.0
9038,1963.0
9039,1963.0
9040,1963.0
9041,1963.0
9042,1963.0
9043,1963.0
9044,1963.0
9045,1963.0
9046,1963.0
9047,1963.0
9048,1963.0
9049,1963.0
9050,1963.0
9051,1963.0
9052,1963.0
9053,1963.0
9054,1963.0
9055,1963.0
9056,1963.0
9057,1963.0
9058,1963.0
9059,1963.0
9060,1963.0
9061,1963.0
9062,1963.0
9063,1963.0
9064,1963.0
9065,1963.0
9066,1963.0
9067,1963.0
9068,1963.0
9069,1963.0
9070,1963.0
9071,1963.0
9072,1963.0
9073,1963.0
9074,1963.0
9075,1963.0
9076,1963.0
9077,1963.0
9078,1964.0
9079,1964.0
9080,1964.0
9081,1964.0
9082,1964.0
9083,1964.0
9084,1964.0
9085,1964.0
9086,1964.0
9087,1964.0
9088,1964.0
9089,1964.0
9090,1964.0
9091,1964.0
9092,1964.0
9093,1964.0
9094,1964.0
9095,1964.0
9096,1964.0
9097,1964.0
9098,1964.0
9099,1964.0
9100,1964.0
9101,1964.0
9102,1964.0
9103,1964.0
9104,1964.0
9105,1964.0
9106,1964.0
9107,1964.0
9108,1964.0
9109,1964.0
9110,1964.0
9111,1964.0
9112,1964.0
9113,1964.0
9114,1964.0
9115,1964.0
9116,1964.0
9117,1964.0
9118,1964.0
9119,1964.0
9120,1964.0
9121,1964.0
9122,1964.0
9123,1964.0
9124,1964.0
9125,1964.0
9126,1964.0
9127,1964.0
9128,1964.0
9129,1965.0
9130,1965.0
9131,1965.0
9132,1965.0
9133,1965.0
9134,1965.0
9135,1965.0
9136,1965.0
9137,1965.0
9138,1965.0
9139,1965.0
9140,1965.0
9141,1965.0
9142,1965.0
9143,1965.0
9144,1965.0
9145,1965.0
9146,1965.0
9147,1965.0
9148,1965.0
9149,1965.0
9150,1965.0
9151,1965.0
9152,1965.0
9153,1965.0
9154,1965.0
9155,1965.0
9156,1965.0
9157,1965.0
9158,1965.0
9159,1965.0
9160,1965.0
9161,1965.0
9162,1965.0
9163,1965.0
9164,1965.0
9165,1965.0
9166,1965.0
9167,1965.0
9168,1965.0
9169,1965.0
9170,1965.0
9171,1965.0
9172,1965.0
9173,1965.0
9174,1965.0
9175,1965.0
9176,1965.0
9177,1965.0
9178,1965.0
9179,1965.0
9180,1966.0
9181,1966.0
9182,1966.0
9183,1966.0
9184,1966.0
9185,1966.0
9186,1966.0
9187,1966.0
9188,1966.0
9189,1966.0
9190,1966.0
9191,1966.0
9192,1966.0
9193,1966.0
9194,1966.0
9195,1966.0
9196,1966.0
9197,1966.0
9198,1966.0
9199,1966.0
9200,1966.0
9201,1966.0
9202,1966.0
9203,1966.0
9204,1966.0
9205,1966.0
9206,1966.0
9207,1966.0
9208,1966.0
9209,1966.0
9210,1966.0
9211,1966.0
9212,1966.0
9213,1966.0
9214,1966.0
9215,1966.0
9216,1966.0
9217,1966.0
9218,1966.0
9219,1966.0
9220,1966.0
9221,1966.0
9222,1966.0
9223,1966.0
9224,1966.0
9225,1966.0
9226,1966.0
9227,1966.0
9228,1966.0
9229,1966.0
9230,1966.0
9231,1967.0
9232,1967.0
9233,1967.0
9234,1967.0
9235,1967.0
9236,1967.0
9237,1967.0
9238,1967.0
9239,1967.0
9240,1967.0
9241,1967.0
9242,1967.0
9243,1967.0
9244,1967.0
9245,1967.0
9246,1967.0
9247,1967.0
9248,1967.0
9249,1967.0
9250,1967.0
9251,1967.0
9252,1967.0
9253,1967.0
9254,1967.0
9255,1967.0
9256,1967.0
9257,1967.0
9258,1967.0
9259,1967.0
9260,1967.0
9261,1967.0
9262,1967.0
9263,1967.0
9264,1967.0
9265,1967.0
9266,1967.0
9267,1967.0
9268,1967.0
9269,1967.0
9270,1967.0
9271,1967.0
9272,1967.0
9273,1967.0
9274,1967.0
9275,1967.0
9276,1967.0
9277,1967.0
9278,1967.0
9279,1967.0
9280,1967.0
9281,1967.0
9282,1968.0
9283,1968.0
9284,1968.0
9285,1968.0
9286,1968.0
9287,1968.0
9288,1968.0
9289,1968.0
9290,1968.0
9291,1968.0
9292,1968.0
9293,1968.0
9294,1968.0
9295,1968.0
9296,1968.0
9297,1968.0
9298,1968.0
9299,1968.0
9300,1968.0
9301,1968.0
9302,1968.0
9303,1968.0
9304,1968.0
9305,1968.0
9306,1968.0
9307,1968.0
9308,1968.0
9309,1968.0
9310,1968.0
9311,1968.0
9312,1968.0
9313,1968.0
9314,1968.0
9315,1968.0
9316,1968.0
9317,1968.0
9318,1968.0
9319,1968.0
9320,1968.0
9321,1968.0
9322,1968.0
9323,1968.0
9324,1968.0
9325,1968.0
9326,1968.0
9327,1968.0
9328,1968.0
9329,1968.0
9330,1968.0
9331,1968.0
9332,1968.0
9333,1969.0
9334,1969.0
9335,1969.0
9336,1969.0
9337,1969.0
9338,1969.0
9339,1969.0
9340,1969.0
9341,1969.0
9342,1969.0
9343,1969.0
9344,1969.0
9345,1969.0
9346,1969.0
9347,1969.0
9348,1969.0
9349,1969.0
9350,1969.0
9351,1969.0
9352,1969.0
9353,1969.0
9354,1969.0
9355,1969.0
9356,1969.0
9357,1969.0
9358,1969.0
9359,1969.0
9360,1969.0
9361,1969.0
9362,1969.0
9363,1969.0
9364,1969.0
9365,1969.0
9366,1969.0
9367,1969.0
9368,1969.0
9369,1969.0
9370,1969.0
9371,1969.0
9372,1969.0
9373,1969.0
9374,1969.0
9375,1969.0
9376,1969.0
9377,1969.0
9378,1969.0
9379,1969.0
9380,1969.0
9381,1969.0
9382,1969.0
9383,1969.0
9384,1970.0
9385,1970.0
9386,1970.0
9387,1970.0
9388,1970.0
9389,1970.0
9390,1970.0
9391,1970.0
9392,1970.0
9393,1970.0
9394,1970.0
9395,1970.0
9396,1970.0
9397,1970.0
9398,1970.0
9399,1970.0
9400,1970.0
9401,1970.0
9402,1970.0
9403,1970.0
9404,1970.0
9405,1970.0
9406,1970.0
9407,1970.0
9408,1970.0
9409,1970.0
9410,1970.0
9411,1970.0
9412,1970.0
9413,1970.0
9414,1970.0
9415,1970.0
9416,1970.0
9417,1970.0
9418,1970.0
9419,1970.0
9420,1970.0
9421,1970.0
9422,1970.0
9423,1970.0
9424,1970.0
9425,1970.0
9426,1970.0
9427,1970.0
9428,1970.0
9429,1970.0
9430,1970.0
9431,1970.0
9432,1970.0
9433,1970.0
9434,1970.0
9435,1971.0
9436,1971.0
9437,1971.0
9438,1971.0
9439,1971.0
9440,1971.0
